# One row per dispatched fleet member per run. DERIVED, NOT AUTHORED: every row
# is produced by skills/fleet/scripts/member-outcomes.mjs from the harness's own
# subagent transcripts. Re-running the scraper REPLACES rows in place, and the
# whole file may be regenerated when the role classifier changes.
#
# NEVER hand-edit a row, and never add a column that a human must fill. A
# hand-entered value cannot survive a regeneration, which is exactly why the
# verdicts live in tier-outcomes.tsv instead. See
# docs/specs/2026-08-27-fleet-member-outcomes-instrumentation-design.md.
#
# BLANK MEANS UNKNOWN, never zero and never "no". `effort` is blank for models
# that carry no effort control; `ticket`/`pr` are blank when the member name
# does not identify one (merge-bot's number is a WAVE).
#
# `agent` is an OPAQUE JOIN KEY — the member's transcript stem, relative to the
# session's subagents/ dir, used so a re-scrape REPLACES a row instead of
# duplicating it. It is not for display, not for grouping, and not domain data.
# Group on session, role, member and model. It is unique WITHIN A SESSION, which
# is all the key needs — it is NOT globally unique, because a NAMED member's
# stem is derived from its name and so repeats across sessions. Joining on
# `agent` alone merges unrelated members.
#
# THE POPULATION IS BOTH TRANSCRIPT DEPTHS. A directly-dispatched member writes
# subagents/agent-<id>.jsonl; a Workflow's fan-out writes
# subagents/workflows/wf_<id>/agent-<id>.jsonl. Both are scraped, and the nested
# half is roughly as large as the flat one. It is mostly review specialists, and
# workflows/review-pr.js pins model: "sonnet" on three of its six dimensions —
# so it is where model VARIES. Filtering it out silently re-creates the sampling
# bug this file was corrected for.
#
# SUPERSEDED GENERATIONS ARE A SEPARATE POPULATION. Rows carrying an older
# generation (claude-opus-4-7, claude-opus-4-8) must never be pooled with the
# current one under an "opus" label, and never read as a cheaper tier: pricing
# falls with each generation, so an older Opus is not cheaper than the current
# one and an older Sonnet is dearer. Pooling inverts the cost ordering this
# file exists to measure.
#
# TOKEN COLUMNS ARE PER-TURN, folded on the transcript's message.id. One
# assistant turn is written as several jsonl lines, one per content block, each
# repeating the same usage object — so summing per LINE overcounted
# cache_creation by 176% and `turns` by 141%, unevenly across models. board.mjs
# folds the same way; the two must not drift apart. `tokens_out` is the max
# across a turn's lines, because output_tokens is a streaming snapshot.
#
# There is no `errored` column. Transcript torn-ness is a property of WHEN the
# scraper ran, not of the member — it flips back on the next re-scrape — so it
# is reported on stderr and never stored. A member that stalled or hit a
# terminal API failure leaves a syntactically complete file and is
# indistinguishable here. Whether the work was any good is a verdict, and
# verdicts live in tier-outcomes.tsv, joined on `pr`.
#
# A within-run PAIR — the only unconfounded comparison — is a session+role that
# ran more than one model. Nothing is labelled; the pairing is a query:
#   awk -F'\t' '!/^#/ {k=$1 FS $3; if (!(k FS $5 in s)) {s[k FS $5]; n[k]++}} \
#     END{for (k in n) if (n[k] > 1) print k}' docs/metrics/member-outcomes.tsv
#
# Rows by model:
#   awk -F'\t' '!/^#/ {n[$5]++} END{for (k in n) print n[k], k}' docs/metrics/member-outcomes.tsv
#
# session	run_date	role	member	model	effort	ticket	pr	tokens_cache_create	tokens_out	wall_s	turns	agent
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				17786	2557	39	3	agent-a83752935dcc3a361
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				18515	3168	44	5	agent-a879c6d21e9a7752c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				17364	1753	24	2	agent-a88b80d6b9e88d81d
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				12038	3246	67	5	agent-a8d20c8c0de0e793d
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				8998	2316	39	3	agent-a91a6e79c7d35a99a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				6752	2803	36	4	agent-a9e3f668e6faffbfb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			62102	17699	1146	32	agent-aa305971c4422adbc
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			89413	9208	306	14	agent-ab280dfe1e51d9d88
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				20039	6537	88	5	agent-abae84b1ca2cc26e2
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				26874	4599	78	5	agent-ac66d4ee7209166cb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			43189	11105	324	20	agent-ac91afec967381127
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				31835	2984	44	4	agent-ad04bd95dce440019
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				9042	3771	58	5	agent-ade3d61586668503e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-housekeeper	claude-opus-5	xhigh			71784	11612	233	7	agent-aeab548e6ef49e702
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			66061	9085	246	12	agent-aee77c75cc786c861
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				21458	4299	72	5	agent-af22ed1cfba671559
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			36591	8069	168	7	agent-af256a28de633d6dd
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	general-purpose	claude-opus-5	xhigh			80762	14759	473	20	agent-af2dc5758943f45fb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				7762	2307	56	6	agent-af3e12e6927f8b76c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				12673	4577	84	5	agent-af624a0f0abeb83ab
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	memory	memory-proxy	claude-haiku-4-5-20251001				10157	2920	52	5	agent-afd26a939729f695c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-361	claude-sonnet-5	xhigh		361	48928	1774	67	5	agent-afinisher-pr-361-5a56b9b60b80e979
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-370	claude-sonnet-5	xhigh		370	83588	4220	158	14	agent-afinisher-pr-370-618b5f4ca6483d0d
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-370-b	claude-sonnet-5	xhigh		370	24665	2343	73	6	agent-afinisher-pr-370-b-ade28e32b52b8125
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-373	claude-sonnet-5	xhigh		373	24532	3521	68	6	agent-afinisher-pr-373-6ac5b6a90d775533
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-377	claude-sonnet-5	xhigh		377	58891	5304	156	15	agent-afinisher-pr-377-419625b4d2ea5993
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-380-b	claude-sonnet-5	xhigh		380	54972	8482	277	26	agent-afinisher-pr-380-b-011c6548913c8e6f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-380	claude-sonnet-5	xhigh		380	70911	4702	95	8	agent-afinisher-pr-380-fa1f799b2e451823
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-382	claude-sonnet-5	xhigh		382	64315	1807	74	6	agent-afinisher-pr-382-27375683563c0ec3
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-382-b	claude-sonnet-5	xhigh		382	34369	5340	156	13	agent-afinisher-pr-382-b-9c7af9a218f3b58e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-382-c	claude-sonnet-5	xhigh		382	46863	3536	133	13	agent-afinisher-pr-382-c-06bd24296b4be716
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-384	claude-sonnet-5	xhigh		384	54885	8907	423	30	agent-afinisher-pr-384-a471a47261ec79c5
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-384-b	claude-sonnet-5	xhigh		384	77101	10616	413	27	agent-afinisher-pr-384-b-a9fafa642725df8a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-394	claude-sonnet-5	xhigh		394	83027	22767	564	41	agent-afinisher-pr-394-2986a58308f6d421
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-394-b	claude-opus-5	xhigh		394	216586	35565	953	51	agent-afinisher-pr-394-b-c1f5bd9c4aa2c66e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-397	claude-sonnet-5	xhigh		397	34160	3096	159	10	agent-afinisher-pr-397-0e84295d0515c655
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-399	claude-opus-5	xhigh		399	520723	56539	1660	60	agent-afinisher-pr-399-3264b309e6a63223
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-399-b	claude-opus-5	xhigh		399	407294	55360	1324	40	agent-afinisher-pr-399-b-67c358bc510c17c3
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	finisher	finisher-pr-399-c	claude-opus-5	xhigh		399	232064	45296	1114	37	agent-afinisher-pr-399-c-8db99469e90d6552
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-370	claude-opus-5	xhigh		370	294013	33607	931	43	agent-afix-pr-370-ce3bb76d16fb0b13
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-373	claude-opus-5	xhigh		373	340482	28390	815	33	agent-afix-pr-373-8559a0d29bb525bc
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-377	claude-opus-5	xhigh		377	695401	58554	2990	61	agent-afix-pr-377-39895dd97d0b7a2a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-380	claude-opus-5	xhigh		380	516952	68751	2125	69	agent-afix-pr-380-fa41f82844a78983
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-382	claude-opus-5	xhigh		382	415676	40795	1195	43	agent-afix-pr-382-567db1236f619fd9
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-384	claude-opus-5	xhigh		384	1768968	116639	4122	126	agent-afix-pr-384-c9319792d5c3898f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	reviewer	fix-pr-394	claude-opus-5	xhigh		394	464991	70025	1908	65	agent-afix-pr-394-77fd7c9f4ac61c2f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-100	claude-sonnet-5	xhigh	100		94504	28016	717	46	agent-aimpl-100-7a55cedfc3987c6f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-170	claude-sonnet-5	xhigh	170		670086	73561	2270	114	agent-aimpl-170-de866a75ab8ed4cf
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-65	claude-sonnet-5	xhigh	65		377811	25312	1970	58	agent-aimpl-65-f2ec24680a239125
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-79	claude-opus-5	xhigh	79		153927	17528	1375	32	agent-aimpl-79-9e207643f8922a1a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-86	claude-sonnet-5	xhigh	86		108366	26362	628	32	agent-aimpl-86-9b3472d5fe9d21d6
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	implementer	impl-95	claude-sonnet-5	xhigh	95		280583	41982	1345	58	agent-aimpl-95-b9004d20ce15c0a8
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-1	claude-opus-5	xhigh			318970	28054	1528	48	agent-amerge-bot-1-feac996725ecb43f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-10	claude-opus-5	xhigh			43122	8895	198	13	agent-amerge-bot-10-81fd0eb68e7cb21e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-2	claude-opus-5	xhigh			45260	11729	370	19	agent-amerge-bot-2-6a56dda217ea8ada
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-3	claude-opus-5	xhigh			51203	13607	564	18	agent-amerge-bot-3-21e2dfb24ebec29c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-4	claude-opus-5	xhigh			42134	10094	417	17	agent-amerge-bot-4-66e8779ad33b59a9
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-5	claude-opus-5	xhigh			61054	9701	483	21	agent-amerge-bot-5-6f26b544b3ed4675
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-6	claude-opus-5	xhigh			43456	8511	359	18	agent-amerge-bot-6-fff2f2bcf53571ad
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-7	claude-opus-5	xhigh			114660	15944	602	30	agent-amerge-bot-7-f68868c0d7f77d10
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-8-2	claude-opus-5	xhigh			35653	3426	109	9	agent-amerge-bot-8-2-cd0252ea7245cc5f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-8	claude-opus-5	xhigh			52922	10969	376	15	agent-amerge-bot-8-b2a58b6ca2d04d4c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	merge-bot	merge-bot-9	claude-opus-5	xhigh			53169	11720	307	18	agent-amerge-bot-9-1be8df70605cb32c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-haiku-4-5-20251001				22001	2869	52	8	workflows/wf_3d967ec9-075/agent-a367ae5104a4a7b69
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			17307	969	46	6	workflows/wf_3d967ec9-075/agent-a612ff1f1135d46f5
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			108027	33765	550	40	workflows/wf_3d967ec9-075/agent-a8501df55aa9bcffb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			26716	1569	27	5	workflows/wf_3d967ec9-075/agent-a8cb46957f2a99b08
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			26392	2271	34	5	workflows/wf_3d967ec9-075/agent-a8d29d3f738a6a1f7
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			16645	1581	30	4	workflows/wf_3d967ec9-075/agent-a9aee72c365bc902d
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			80507	24134	436	23	workflows/wf_3d967ec9-075/agent-aa96728a2febba915
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			22361	4077	88	10	workflows/wf_3d967ec9-075/agent-aed2d1d215cb80350
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			17949	3244	71	7	workflows/wf_3d967ec9-075/agent-af3f2250638d1fedc
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-haiku-4-5-20251001				23963	2187	64	10	workflows/wf_c27d9625-632/agent-a0e48392f6c2cbff2
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			18482	1076	29	5	workflows/wf_c27d9625-632/agent-a650af4270fb1e12a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			29858	1171	33	5	workflows/wf_c27d9625-632/agent-a73d0d65e889dc84d
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			33436	2661	61	7	workflows/wf_c27d9625-632/agent-a9c4b3acb6b943acb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			29854	1392	39	5	workflows/wf_c27d9625-632/agent-a9c82ff497ce775d0
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			78704	22058	472	31	workflows/wf_c27d9625-632/agent-ab6841d0f70824771
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			35084	1891	37	4	workflows/wf_c27d9625-632/agent-ad930a58c62ad6f08
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			64681	19036	396	22	workflows/wf_c27d9625-632/agent-af585c4322174e41f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			18420	2706	45	5	workflows/wf_c27d9625-632/agent-aff73fcbff0f69f31
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14842	1401	32	3	workflows/wf_c37e5c23-cfd/agent-a084e1c036496a79b
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			89916	24707	643	29	workflows/wf_c37e5c23-cfd/agent-a0ced707266ef1b76
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			13947	673	13	2	workflows/wf_c37e5c23-cfd/agent-a139ac8b6713d4eeb
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			41926	5308	179	16	workflows/wf_c37e5c23-cfd/agent-a22da6be5a2dde1c9
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			27508	3764	107	9	workflows/wf_c37e5c23-cfd/agent-a27efaf38d7b8b941
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	xhigh			68803	21261	806	31	workflows/wf_c37e5c23-cfd/agent-a295618e40e0aec98
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			39270	1626	74	8	workflows/wf_c37e5c23-cfd/agent-a3140a9b4d6b10aac
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			96966	31463	729	36	workflows/wf_c37e5c23-cfd/agent-a394313605f468b5b
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			15223	1192	32	3	workflows/wf_c37e5c23-cfd/agent-a468bf714640b6e5c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14952	1324	31	3	workflows/wf_c37e5c23-cfd/agent-a485c11e13056572a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			22772	2452	165	8	workflows/wf_c37e5c23-cfd/agent-a5282a89ed737c698
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			25582	3418	71	7	workflows/wf_c37e5c23-cfd/agent-a55629155bb20eb0b
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	xhigh			79076	26358	744	31	workflows/wf_c37e5c23-cfd/agent-a5587d0605813292c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			63953	19447	548	22	workflows/wf_c37e5c23-cfd/agent-a57fb200d4d98f81a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-haiku-4-5-20251001				21697	2315	58	11	workflows/wf_c37e5c23-cfd/agent-a5ba64c605cc1ae53
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			33570	3654	87	9	workflows/wf_c37e5c23-cfd/agent-a70dc3a7642ee24d6
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14900	1190	27	3	workflows/wf_c37e5c23-cfd/agent-a7759fbb32e7b7265
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			15172	737	32	4	workflows/wf_c37e5c23-cfd/agent-a83d0394462323d2f
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14436	1439	33	4	workflows/wf_c37e5c23-cfd/agent-a919e9800bec6e4de
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			26583	5028	109	13	workflows/wf_c37e5c23-cfd/agent-a98f841930f3af1d1
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			31482	6848	158	14	workflows/wf_c37e5c23-cfd/agent-a9a7ac115cd064899
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			16334	1078	31	4	workflows/wf_c37e5c23-cfd/agent-a9ff63750f4e9a368
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			23889	4062	102	12	workflows/wf_c37e5c23-cfd/agent-aa02fa44c6095bf73
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			27193	3066	65	7	workflows/wf_c37e5c23-cfd/agent-aa27a8ad4b00a22aa
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			17423	953	64	5	workflows/wf_c37e5c23-cfd/agent-aae1fec35ba2ed509
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			16860	1252	25	3	workflows/wf_c37e5c23-cfd/agent-aaf900057450bc842
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			112541	36895	751	43	workflows/wf_c37e5c23-cfd/agent-acb72a6276d8fe06b
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14542	613	30	3	workflows/wf_c37e5c23-cfd/agent-afa44ea4b7ea9aa3b
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			21739	826	49	4	workflows/wf_c37e5c23-cfd/agent-afe72cdda098b3ecf
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			93715	17231	1161	38	workflows/wf_c74701ae-d8e/agent-a15f236523648cd8e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			182804	28234	1423	28	workflows/wf_c74701ae-d8e/agent-a38fc2bbab294bc5c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-haiku-4-5-20251001				22083	3296	56	10	workflows/wf_c74701ae-d8e/agent-a50773aafc3c95ab6
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			25601	1375	90	4	workflows/wf_c74701ae-d8e/agent-a7c40ea5351f34d8c
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			28749	142	217	3	workflows/wf_c74701ae-d8e/agent-a980fdfda48b8fb7a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			18975	3475	123	10	workflows/wf_c74701ae-d8e/agent-aed5cfe3ab7648fd3
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			158400	65147	1268	79	workflows/wf_c74701ae-d8e/agent-afad0374f9945eb07
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			16539	1289	42	5	workflows/wf_d2f81905-2a3/agent-a1fe44257f4709c17
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			23054	3136	84	8	workflows/wf_d2f81905-2a3/agent-a3740a575716c88d4
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			25991	2784	96	11	workflows/wf_d2f81905-2a3/agent-a38b2c3dabc0537ee
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			26836	2539	97	10	workflows/wf_d2f81905-2a3/agent-a3de6d91f505e889a
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			33234	1279	46	5	workflows/wf_d2f81905-2a3/agent-a3f366288a178e193
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			19681	2772	53	5	workflows/wf_d2f81905-2a3/agent-a4a13076afbb1ff41
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			23306	3663	217	13	workflows/wf_d2f81905-2a3/agent-a59ab5efd450c01d6
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			14647	903	23	3	workflows/wf_d2f81905-2a3/agent-a63d648308df20738
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			32847	2270	62	6	workflows/wf_d2f81905-2a3/agent-a64512b8a9d14f4b6
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			29973	3363	120	12	workflows/wf_d2f81905-2a3/agent-a6d97982fcaed0bed
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			22008	2440	124	10	workflows/wf_d2f81905-2a3/agent-a77890b2205507f8e
d0b7b358-e3bb-402a-b618-07354f6638b3	2026-08-11	specialist	workflow-subagent	claude-opus-5	low			34982	3061	83	10	workflows/wf_d2f81905-2a3/agent-a9275d41f8fec81d8
